start_time,name,distance,moving_time,elapsed_time,total_elevation_gain,sport_type,id,achievement_count,kudos_count,comment_count,athlete_count,map,average_speed,max_speed,average_cadence,average_temp,average_heartrate,max_heartrate,elev_high,elev_low,pr_count,suffer_score,SPM
2020-10-10 00:25:55+00:00,Afternoon Run,3.106242,1773,1887,25.0,Run,4173918590,0,1,0,1,"{'id': 'a4173918590', 'summary_polyline': '_kauGf|vkVC[K]KkAE{DKCeA?w@Iu@?_@I_@F{@BiBG_@B[CgAJUMGOe@C[@QEg@EiDCoB@_BCyDCKAEKEc@?kAIgDOgA?q@He@@aHCa@o@AaAHmA?g@BsEE_CDeBFSBc@Ge@?iAGcBEkBKi@@iGAc@CyEMqCUmCI[FS?q@I_BEW@EBCVKnBChEH|AGnBEdDBzBEjB?nBBjCHp@DHFBhAJx@BtACtABh@Gl@CvAJdBDt@GdADzAC~C?R@XCbBDbA@dGu@Ra@^_BHQZi@TAx@z@XP^RpCv@j@Fx@?pBJb@CRIBIBc@MsCBqADs@Ew@CIIEg@G}BEa@B[Fo@Lw@JUH}@b@y@v@Ub@?p@Nl@Vb@ZVb@Np@^z@Vl@Fb@Bj@EjABZBLF\\B`@CR\\h@BbACr@DjA?zENLC', 'resource_state': 2}",2.821,4.0,82.2,25.0,150.2,169.0,95.0,62.0,0,38.0,1.2859560067681894
2020-10-08 20:17:44+00:00,Afternoon Run,4.0095486000000005,2167,2212,8.0,Run,4169318341,0,0,0,1,"{'id': 'a4169318341', 'summary_polyline': 'iiauGv|vkVqDJmAHwC@iAEuCFC[@]EiDJgA?q@Cy@@_GCaEB}AGa@WU?GBkBAwAKAwA@yAHkB?c@BsACwAFm@Ec@?{@BeBAk@@c@DsEB_ABoFB}@AGBI`B@d@BJ@b@CzFBpHG|EFbD?jDCt@@v@?bCH`DAp@C^?bGBpCChBBlF@j@Hn@Ib@EfH@fBElDBpFCbF@`A?vGGxBDnDCzB@jBEhA@jBA|D@fDCr@?bBF|C?|@EhB@r@Bv@?hBAl@@fBAzBBXNJT?z@WX?ZIf@En@?tAKbDKpA?dCUbB]h@IV]Bo@KaCM{@I_AHi@^U`@@XLtAfB^ZjAN`@V`@\\h@Jl@Dd@?NCT[l@yAPy@Fk@DcE?qBBi@E}EIwC@}@I}BD_AFyE@uDWgAJiBFoDBqBFgAQy@IwAHoEDq@RaAD_C?eAGy@D_AAiCFgAGUECAGBi@?oAKq@Cs@JkD?eBGk@@aA', 'resource_state': 2}",2.98,4.1,84.3,22.0,158.3,174.0,66.2,50.6,0,66.0,1.8274111675126903
2020-10-07 00:24:35+00:00,Afternoon Run,3.1048758000000003,1657,1680,6.0,Run,4161329027,2,1,0,1,"{'id': 'a4161329027', 'summary_polyline': 'gkauGv|vkVSoCGkEAIEC]M}@C_@I}@C[N_@@sAIuAEc@Gc@AmA?a@JW@gAM{CD}AIeA@cCC{BBGAI_@AAeAEe@GcCEaDf@m@Pm@Xa@^a@f@Yf@q@vAk@fBG\\@N?rBE~@BrB?xBEr@?jAFbA?bCCf@@bCD`BGfDFlGCtB@fACxB?tF@nACbADtA?zACvB@hJIzDDdACrDBnAGjBB`ICv@AlBFj@EnCBp@AfB@|@D`@CbB@bAIv@?z@ErAJx@@tDBThALNArA_@lBW~AMrC?d@Av@Kb@Ad@MzAQh@QZa@Dk@EuBAWQ{@Cy@Je@TOf@E`@Nd@f@bAvADB^Hb@DNFVRZ`@b@Lf@Cd@@`@GZe@N[l@}@~AqA\\c@Do@@w@E{@?oBDa@Cy@GsQHoLC}D', 'resource_state': 2}",3.017,3.8,84.2,27.0,160.4,180.0,65.6,55.0,0,56.0,2.027761013880507
2020-10-06 02:21:10+00:00,Evening Run,2.0109843,1149,1212,3.0,Run,4156937544,0,1,0,1,"{'id': 'a4156937544', 'summary_polyline': 'ujauGf}vkVGQC{@?qAIqB@gAIe@SOo@Gq@Ae@Fw@A]FQJ_@Hg@@o@SaCOOKKkAUcAAeALqB?s@Q}ABq@Au@JiDGeAIo@Qu@Ag@N_B@w@@q@Cc@DoDCa@?{@D}@A}CFuC?oEAcANcBGSz@?n@Dl@Ap@IxBEjAGJCZAh@DpA@vALX?@DEt@@z@AdA@|BAvHDj@@f@Gv@IdJNjLG`J@zA@v@Hz@BfAEhDFzC@~CG`E@bCAr@CBkALgA@_C?e@Es@?ICGgAAuAD{AC_BBY^Kf@E^G', 'resource_state': 2}",2.818,4.0,82.1,23.0,149.3,173.0,90.0,65.6,0,24.0,1.2532637075718016
2020-10-04 22:47:11+00:00,Afternoon Run,7.0122078,3981,4007,20.0,Run,4152560088,5,1,0,1,"{'id': 'a4152560088', 'summary_polyline': 'ajauGz|vkV]@EMEiA?}CG{AAKQU]E{A?QEm@AWG[Ak@JyADyASa@@]CGWFcF?oACy@AqAFsGGq@_@C_@BqABa@DkAA{BDgAC{CHy@A_BFGCuAFgBEkABcAFsACqBJg@?QCa@Ai@Dc@AWDABCf@DfBAjCDxFEnH@xHD|@Al@?`FCtBFd@?rBAtB@dDEdA?jAFpAEd@?pDF|FEj@GrI?~@F~AA~@C`@CpB@zADZEvEAhGBdCE~AA~B?fD@bAEpGBhGBp@@t@AbAC`@D~AAfBFn@AhF?bAMrCQLc@RiAr@m@TMJu@XS\\SToBtAiBjByAjB_AtAkAvCeAtCoBbK]jBMpA]xBGp@Cr@Ir@ELE\\K`CCnDOjEChDIvERvD?r@Dr@CJ@Zz@pHb@pERfCV~ANj@Lt@lArEvAdEXn@Bh@Kb@k@~As@~BOEgC{Ay@o@o@a@e@a@kAs@S[h@oCdAwDTcATs@JOf@i@HS@UHKTIBMA_@s@yHG_A@a@Gs@Mw@W{BQaCAcCGmD@cDD_AE}@PmBDoDEw@?s@D}@Jk@?u@JgBHq@Rw@lAkJ`A{Ej@aCRo@b@aAl@cBn@qAnBeCZ[\\YxAwApBaBfD}AXFRA`@Ov@]DQJO\\Ov@Wx@_@b@Il@KnAM~@Et@D^GhCSz@Ad@@b@K~@Mb@SNg@Fa@AuAQkBCo@Dc@TQXGf@H^\\jA`B`@Rd@B\\H~@z@b@Dx@@^AZOTq@Vi@^e@~AuAFIF_@Fw@L_FGcD@eBA}BHaECeC@sDDwFAcA@aDDiGCwBJcCGo@BqBC{E@uBJiCHm@?_@@A~@F^Sb@KN?v@@tBKnBJh@ERGFGTKB@FWLk@H{AC_CMeCsCEo@@m@Cy@Ok@A', 'resource_state': 2}",2.836,4.0,84.0,27.0,159.7,171.0,65.6,46.2,5,129.0,1.944235116804823
2020-10-03 22:25:45+00:00,Afternoon Ride,16.049372400000003,4423,4566,130.0,Ride,4147605403,26,1,0,1,"{'id': 'a4147605403', 'summary_polyline': 'wfauG`zvkVDwFBYLMlAAhAKbFDREDUBaBB}EDiLCiDJOfFOnHGvMHdFK`R?pEO|GNh@D`BXhDHtJ@jAGf@QfA{@VGjAGlPNjLEnDLvA?d@SdFsGz@w@hAc@^CzKK^F^^NDbAa@b@Ax@RdBMDJCRS`@NjBFNHE~AqCNI{@vAg@rAc@vAE`@?`AdFfOT?xD_BlAYdEu@jD_@v@AnCZzBCtCb@pCt@lAd@tCrAnC|AvLpFhLvDxBd@`@@NNDnA\\nBn@z@z@d@bB`@RAd@Sd@y@b@Dn@EbHjC~DdBv@Tr@FfAGzBk@`@QNWNKxFaBdBqA\\c@d@iAZ_@r@k@tFcCtGqDrAc@rAQ|ACbGLlGUbBNpGT|GC`EHfBI|In@\\GrDFjBd@t@@bANJED]AGmBe@Qu@W_@p@_AHA|C|@LPx@lCR~@FD`@TbBVjBAp@MNK`AuBd@YtAOpB@r@XlAxAPFn@MxBy@tAYbBEtBkAzBs@hA^b@?ZMf@m@v@Ep@OnDsBVEd@DNTI`CHDlC_@nBgAr@OxUWTGt@i@l@MPF`@f@NFfBG~@WNSRu@RK`A@jBXzEZz@VbBEv@QxBw@|HcE`HwCxFa@PF?XMNcAAMMKm@MmR@q[CgBkBFw@CEHCTAzGCZIVYReA\\iEt@wBLiC@{CKqF{@gC{@oB_AcGgDeCkBcLeHiFoDiQ_KyDiCkB{@wAkA_EoC}FwDwEqCmAm@cBa@sASuBCqBVkBl@yAv@oBhBs@z@aAzAeAfCkDlJcAvB_A~A}AhB}AzAuChBiE|AcV|DmSpDiAZmD`BgD~@qALqHEuEJQNI\\B`LGh@GFyBjA}@X}@fAk@tAQXaB`Ai@Ri@l@[Ry@VmA@i@\\{Af@oFfAkEjAiAIuAj@g@H}D@{H}@iHuAkCYkAYcEyAmFi@gFeAm@Va@BaCC{ES_CYuDm@kCg@_BHs@Ce@LaBxB_BpC?QbBcDBUe@\\qAdCEEQyA?c@JQFYAOIG{APSWQOaBE_@He@d@k@pAANaEnMmB~DyHtJgKvImFlDsAp@qANeEE{EDUFo@f@W`@{DlJi@t@UNoBJ{HGsBSeEf@}@ZaBxA[`@}BfEwBvEK`@[n@c@h@k@RgBBo@JeLAgEHiEIEHqA@{DEa@H{@b@s@|@aA|A_@^c@V_AFwVMEa@DuNWqUDsBHeA', 'resource_state': 2}",5.843,10.4,,27.0,125.0,168.0,78.0,13.0,4,37.0,0.5019217725525661
2020-10-03 00:07:48+00:00,Afternoon Run,3.1058073000000004,1708,1708,29.0,Run,4143227405,1,1,0,1,"{'id': 'a4143227405', 'summary_polyline': 'kjauGz|vkVU?CCGa@AeCCy@?sBGYUGk@JsADw@?[G[A}@JcE?c@GUWSGQAuCDGD[C{CEgCKe@@wCCIEIy@A_A?wBGyCMYU?EE?GD{@Aq@DeAAuBAKEE]Ea@AuAD{BAcCBqA?kBFy@AaAGoEMaC@kFKm@@eEOg@C}@Mm@EwDIg@?oBKkA@EfF@|BC|@@~DEnBAjI?x@J~Ax@B`@F`@BtBA~@BpBAhBFzD@b@DpEGjAB^FvAD\\A\\IlBAfAEv@HbBAtBFdAA~@B\\CdA@hCEf@@j@HFABK@u@EuCEy@B{BCaBBiBHyAbBBp@?f@EtAAh@BlA?j@CVIF?JGBKBq@AWBU?w@DW`@BrCCVJ?~AF`C?fDAbAFbC', 'resource_state': 2}",2.928,3.9,83.0,28.0,158.7,174.0,65.6,32.6,0,54.0,1.8969555035128807
2020-09-30 21:30:18+00:00,Afternoon Run,3.1066767,1601,1620,8.0,Run,4134666172,5,0,0,1,"{'id': 'a4134666172', 'summary_polyline': 'qjauGj}vkV}BCgBF]AmBBy@Hi@@YCcACSCuBM[JmAIqCDoDKoD?yAIeDAqCDkFEw@@_@DCTBx@En@A`ADp@Br@At@DtEG|@@bHD^@p@GbFB|B?nBGbEFjB@xBKvOBx@?rIBnBAdB?xBIhF?~ADxAClCDtBGfEF~@ARAACZBfCCbD@`ACrBHfF?pBDJLDl@?tBm@n@Gl@KxAKrDEjAIn@GlAWn@Gf@MVe@BgACcAEw@Ou@Cw@L_@^Sb@?b@T^b@f@v@\\b@lAN`@Z\\^HD`@BpAETGx@}A`@i@lA}@^a@Fq@JiC@w@AU@SCsB@eAG_CDsFA_CBy@AoHJyE?kBAmABoFC}@@yA', 'resource_state': 2}",3.125,4.1,85.6,30.0,165.8,181.0,65.8,55.6,0,68.0,2.54840724547158
2020-09-29 00:56:57+00:00,Afternoon Run,5.0124015,2804,2809,12.0,Run,4126144626,1,2,0,1,"{'id': 'a4126144626', 'summary_polyline': 'glauGj}vkV{BGMCs@@_@AU@oDEw@?S?k@ISBqAIk@JcACk@FUFi@Cc@G_@As@BkBCy@Bi@EgBAq@ImCGs@HmAEa@@{ACkAA_@D_AGoAFAPHdB?bJ@r@Fx@CdC?hHAp@?`DDtBAn@?ZDFAp@Gj@@tBCvDBp@ApDEdBBxGE^HhBAhDIpBBh@BvEAhBGd@BpB?pJB`ACj@AvC@lBEtB@~AGtCBx@CnCBjA?nBJnBz@RV?jA_@~Cc@f@CjDAlAGlCe@nAMX[Dk@E}BI{@Qy@@o@R[`@Kd@F`@ZfAxA^\\jAR\\^^Vh@D\\Ad@B^CL[Pk@Vi@b@o@bBqAP}@Ds@AyCAm@B_A?u@Bq@EeFFyFCmB@gJCoCHsF?gACSQU_@Eg@@]CAAC_@Mo@Au@@sAEk@DSF}@AkGCg@?{@FeA?k@Cs@HgB@oBEgC@oBGmEHiRKcGFaBMeJFgBBiCA}BBeCG{ADaBGmBDI`BQx@CfE[bBCd@Cb@Bf@KzAJl@Sf@YhAEh@ExB?hAG^Gj@BxFE`@EXQf@CzAB\\OhAIf@@n@Df@?nABtBLl@KPIb@Ep@?|@Cd@?rBIvBJLFl@DVC`@GDDBLElBBz@?fAIlD?|@', 'resource_state': 2}",2.879,3.7,83.2,27.0,157.8,170.0,66.4,55.8,0,83.0,1.776034236804565
2020-09-26 01:22:29+00:00,Evening Run,4.0096107,2249,2278,26.0,Run,4112350912,1,0,0,1,"{'id': 'a4112350912', 'summary_polyline': 'ijauG||vkV[CKe@E{ACkB?s@@WCm@UY]EmAEq@Te@F[N[B_@ESDc@Ee@?a@[g@IaAIKSOaDAw@@wBFkCAqGCSEEQGO?YJY?o@Ds@BsBCoA@u@HsACq@BiAEc@@s@De@Eg@Ac@FgCHoEC{@D{CAeACeBAkAGiACgAEkBB[CaDAw@G{CCk@Ey@MmAIu@Eq@@m@CW@g@A{@Kg@@m@BKBADKpCC|EEx@DdDCdDI|D?jBNxCJ\\d@HpBHh@AhABf@@b@EfCG`BFpAGn@D`DChADj@?d@D^ATBvCFjA@l@Ed@?DV@vCCt@?|CDjACzAD|AAbAAn@BjACdB@jFCbBBhCD?A^@dAA^I~AD|@AtB@~@CxC@r@@jIEjJB|DEbDBjDCj@CpKFhDArBFVHDb@Hb@KN?\\HrABzAAhIFhACZIDa@Eu@DkBEeDA}D@eDF{DAaHBsBFUhAF|AB`@DhB@lBe@f@Eb@?', 'resource_state': 2}",2.871,3.6,83.5,22.0,160.2,174.0,65.8,28.2,0,78.0,2.0809248554913293
2020-09-24 20:57:19+00:00,Afternoon Run,3.1233195,1693,1713,33.0,Run,4107841338,1,0,0,1,"{'id': 'a4107841338', 'summary_polyline': 'cmbuGb}vkVa@?m@GoD?UCEIGm@UcE@_@Di@N{@Ie@CE}@Ow@?eACq@DwAPgA\\o@`@i@`@c@n@oAzCSl@SZsAXgAHq@CcEB_@DqAAe@@cACoA@_CCaA@yCIoA@WCaH?ECCgADeCBoCDu@Cs@Bw@@u@OwHHiB?yDB{@tBJf@@jCRpA@VD`BAtAFh@?TBPDxBNpBA`CFt@DzACfADZAtBFjA?hBFdDApBGj@?`@Bd@C`A@tAEh@@~BIdABvACr@B`DE`@ErA@p@IZKl@?b@G|CUx@MlFQhB?n@M\\OvCE`@Mf@Ev@FhAAp@GpA?h@@dBC~@IT?`@B|AGf@KBBDzABtCB~@A|CDhACp@CbD?nDEfAA`FEv@', 'resource_state': 2}",2.971,4.2,83.9,26.0,162.5,179.0,72.0,38.2,0,64.0,2.268163024217366
2020-09-22 21:25:45+00:00,Afternoon Run,3.1066767,1686,1866,17.0,Run,4098995865,1,1,1,1,"{'id': 'a4098995865', 'summary_polyline': 'kkauGl{vkVD_BAo@Dm@EWGmAGIc@A_ADsB@e@C[WYGc@GY?aBD}@CcABmC?oCHwEQuA?YA{J_B{A?g@D{@C{D@]BCHAZAjDBxBCd@DhDArEDpCBBRDr@CrBDlAAf@DbBFr@A^CpCDf@EvAFtACdE?RE^CbCP`@AX@p@?`@IVa@BKD[@mB?gA[wAIm@Te@FWW{BP_ABeAMsBEo@?q@I}ATgB?uBD_A?iDDcBEe@@O@EfBUjEYf@GjAEd@Et@@`DSd@GHGfB?fAGn@?p@An@Ov@GrB?tAA|AEjAGZ@tAMZ@DxBDr@AtAB`CFv@At@El@Cv@@lLETYPo@HuAAQTC|@GNC@c@D_C?YFU@cCEODa@Dg@?sADGJKr@E~Ae@@c@Pa@@E]DqFAs@I[Sa@OQ[@_@Hc@FGFCdG', 'resource_state': 2}",2.967,4.2,83.7,26.0,158.5,179.0,66.4,56.2,1,52.0,1.8505338078291813
2020-09-20 21:24:14+00:00,Afternoon Run,4.014827100000001,2188,2201,12.0,Run,4089919171,3,0,0,1,"{'id': 'a4089919171', 'summary_polyline': 'ypauGfrvkVE@KEC@GF?LMFSGOIgDEc@Oa@Ik@C]EMMEoEDgBE}EFqA?uAA}@AUCCgBBiAFmAAmCDkF@i@CiB?w@?uAFkBAwB@}EHcAAa@DCFAlBBd@AnIBjHE|BD|DCv@Dz@A|BCfBFjDB|F?lDErBHbBCbAIX?zCA\\?`ADp@GdB?t@Dt@@x@CxA@jJAzDB^AfMDdFC|@@pBEjD?hFAjB@zGCdC@|CCbADp@FJLFPZBn@?z@BdBA|C@RPR`@Dd@K`@WVKnBWlCKzCCd@ClAYv@GtBUT]Bk@AmAGcAYqBFg@NOLIJC^@d@Rx@jAl@r@\\Jh@H`@R`@b@l@FjABVEHKNc@Ti@\\c@tB_BP_@LiB@oAE[@w@CcB@{CH{CAiCCq@Ay@BaCCkC@eECkCHoGAu@CSD_BC}ALmD@w@GE@w@Fk@BCZEtBBz@GtAAvAB`@GpAE\\ENa@BUJoE?_ABu@GkAxAEl@@`BG', 'resource_state': 2}",2.955,3.6,84.0,29.0,163.4,179.0,74.2,63.4,0,88.0,2.413162705667276
2020-09-19 17:32:09+00:00,Morning Run,4.006071,2179,2190,9.0,Run,4083669813,0,1,0,1,"{'id': 'a4083669813', 'summary_polyline': 'ijauGb}vkVWIE]Cy@@kACyABeAIi@SWEAa@GqACaAGW@q@Jo@BUC_ABwBE]Da@?g@Gs@Fe@N_@DIAqCLe@Aw@OqAGuAMgAEk@DGAEIg@MGUo@IwAG}@?MAe@@m@JoBd@w@\\_A`AYl@_@n@e@lASx@Gb@Dl@ErB@nBAlF@pBAd@CvGFpBClBF`D?`BDR?^Gz@CxC@bKChBBt@A~A@^A\\Gb@@tBBd@@jA?zDE`FIvBD`@@rAG`A?nGBv@?~BDj@GdBArBAt@BF@J@zCIlABjEChIBbAJN\\A\\@b@GxBi@n@KfAIrA@xACb@CxCWpASj@ORMJi@AuBG_AMs@?g@Je@\\Sd@A`@P|AxBZPf@@`@NXZXT^Fh@Af@@`@GV[`@{@Rk@J}@CyB@eAEcCN_BQiB?kCAo@Eg@ByCGs@DkB@}B@w@De@@w@AuCFyIA{ABs@EgD?kBDw@NaBKcCAwB@k@?yBD{@BkBAw@IcDAaAFuICwCIaBAs@B{BHoB@_FZi@dBM|CBhADxCB~BC', 'resource_state': 2}",2.961,3.7,84.6,24.0,168.1,187.0,65.4,50.8,0,101.0,2.7810922441486916
2020-09-12 21:50:31+00:00,Afternoon Hike,8.3501523,10737,11471,647.0,Hike,4051143425,0,0,0,1,"{'id': 'a4051143425', 'summary_polyline': 'mhiqGjqecUd@][}@h@uBlCf@vAUVYE{@XsAzAeBdB[xA_AZg@NeAsBcDKi@F_@Ym@y@SWi@k@J_@UQo@w@K@cBkA}@Oo@i@W_@eAKwAa@[JIqCi@_@[?Q|@u@c@a@[qBBaBMsAcAyBsAcAoA]B[`BkBCa@o@Dc@[_Bj@NyFqAz@YqA]VWYYsC\\sCeAFiAb@`AcF`@_DGOuB|@GOd@gBhD{Fp@iFEqA{BbBiGPq@WyB_CqFs@y@w@gAJq@c@e@TYg@TTg@y@@oAQ_Au@mAuByAkEeBoCeGKu@wB[q@\\f@YhBLbDfH|A~ACj@iCQkBwAkAQuCMm@Ja@x@Y@k@]Ug@[uBkAc@gByAg@gHwB\\y@`@Yn@MCAYr@iAi@?cAnAk@bEs@@U^}@b@K`Ag@Xc@|@mCUa@l@S@e@i@_AuBc@AmAwAIZ_@IIT{@Sa@e@a@FDt@SSo@Ao@o@u@qBHyAKYWDYz@o@l@Mc@{A}@e@Tq@YKs@qA}@K}@a@w@s@[MwAuDoEo@i@{A]_@LqAeBaA]Qi@g@Fi@]S_@\\{@Ag@f@s@Kt@_@d@@dA`Bn@Tv@bAAYh@rAhAb@KtAVfA~@p@hAjBjBLlAx@f@b@vAtArANp@`@Tb@SZJrA`AL\\`AeBVIP`@OlAPz@nA`Bj@@TVJEKe@\\IxAl@r@ENY~@rAb@@lB|Cr@g@xACb@RpAuAN}@n@Uf@q@r@Al@uDx@oAr@Gm@fAD^bBuAfB[ZTEjDRvAfB|AzAp@NpBd@r@n@LTi@j@SlDF|@FvAnAxAf@MObAVjC]vBzAt@~@Xv@FjB\\r@jBd@|@Id@j@bB^~CRdAtAbB~@lAJ~A_@~ALzBmBA`Bi@~EmBnD}@dAe@xAN`@tBw@FJElA}@lCc@lDhAi@~@EO~Cf@xCd@QPpAhB{@?b@Uf@KlCFJP[b@IpAf@t@JCXiBvB|CfBv@lDD`B^`C^l@o@n@B\\fEtAJjARtA`@LhBpBNhBXJT~@`Bv@t@R^r@@l@fCxDGh@i@dAmBtAk@BaAl@w@nAu@nCaBZc@YaB@i@vAR`@?\\_@dBb@`Cl@v@', 'resource_state': 2}",1.252,3.8,54.7,28.0,127.7,173.0,2126.6,1689.8,0,73.0,0.40793517742386143
2020-09-09 19:26:49+00:00,Lunch Run,3.1056831000000003,1652,1658,12.0,Run,4036431969,4,0,0,1,"{'id': 'a4036431969', 'summary_polyline': '}{auG||vkVe@Eg@B}@M_@?_@NcBG_AHiAAiCOsADoBBe@CcCC_BDc@?{AEm@?oAGwA@sACWHADHpCGtA?~BR|DGv@CnG@f@BdGEjB?nABtAEpE@hBHvAAn@E^AtFCxD@hBD`@?nDAhC@tCGfB?zCA\\?vAB|@?bBDhC@bEIbCHzBM|BAr@@f@AzFDzB?hDJrB^Jf@GrAc@VAjAQjBMrDGhCWxB_@Z]Fi@Bw@AsAUsBDo@PWd@Gb@PfAhAl@t@^Nn@H^T^`@ZHbBD`@Kx@cBNi@F{DHsBK{CB_BEcBDaDCmB?yDCuBDkABuCFwCA_BE{@BuBHeE?gHDm@@y@EgA?eCAu@Bw@?eEHiA@y@', 'resource_state': 2}",3.027,3.8,83.9,32.0,165.2,183.0,55.0,43.4,0,69.0,2.506053268765133
2020-09-06 00:03:41+00:00,Afternoon Run,6.206336100000001,3581,3605,19.0,Run,4017962522,2,2,2,1,"{'id': 'a4017962522', 'summary_polyline': 'qjauGp}vkVI_@MwCC_A@sBEQSUEAOEQ@iBPsAMuAAo@CaC?aBFiBIoD@}@H]Ae@MoACyBBkACCCCWAw@DoDE{@AaBDkFGmBAG{@?c@BeCBSA{CDs@Ac@BaCAy@@MDBlEIl@Uh@GnBApCFlDAbBAp@D~EAb@EJDvBCbBDbDAfA@jCBd@?`GChFBxFEbBBjBAzOBf@@|@Et@@`DG~NBxAEhD?|CAjBBdECnEBnHE|BBhAGpHFvD@zBADGDe@VyBz@sBrAgCtBk@l@aA~@cAnAqAnBgBhF_@nAQx@kAjH]pAYhBa@zCYrEYlJ@b@MrE?rCI~Cv@tLQHq@P_APmAb@_Cn@QBKAG[A{BGmCBiGDITG`@U~@DbAAd@Bl@?RCFELa@P}CDoB?iADs@CoBPyGFkA?w@TqCTs@^oDVoBLm@b@wAPu@\\yBt@{CV[Vk@d@aBb@cA`C_D^o@r@e@jDuCzA_A|@c@b@[^Mf@W`@Ad@Dd@Kn@Yd@OpCe@~@Cp@?dDMlCYxBa@TSHg@?w@GiAWoB?MDo@TYf@Id@LZ\\bArA\\Zl@B`@Hr@t@^JrADb@G`AsBz@w@ZWZQRc@NgBHaB?q@Gu@A_AA_ABm@C}A@eAHwCEsC@uBIcC@u@JyCA_C@w@E}BHgEAcEJmDAy@@q@CS@EJEt@EjB@~CGbAB\\IbA?ZCHa@@e@@iEJoBCc@K_@UCe@?', 'resource_state': 2}",2.791,3.4,83.3,28.0,160.7,175.0,65.8,46.8,1,125.0,2.094387042725496
2020-09-02 20:02:06+00:00,Afternoon Run,3.1075461000000004,1791,1791,8.0,Run,4002723565,0,0,0,1,"{'id': 'a4002723565', 'summary_polyline': 'ajauG`}vkV{@DeBAw@BwADiAHcDQa@?mAMa@BWFm@@s@EkAAw@H_CIoC?g@CiFGcA?oBFyAEo@Eg@Ag@BeCIY?GBEXF|B?bBDn@?t@At@FzAKlDBvDAr@BzBH|A@~@?fEFL?\\Q`BH|EAhBBnBG`EBxBAlGBrBGrJCfABfBCdBBpBEjA@tAEvFB`EClAIbACtALtG?`BGhB@z@JbB@r@d@V^Fj@QtA]fAMr@OdACb@B\\ApA@fAOb@KxAOnAUT_@Fk@A}BO{ACk@Di@VULCR@`@VjB~B`@Ll@FZPTZ`@V~BCPURm@\\m@RsCBsBAiBDcCAiB@u@EoAFaG?mCCmCBiAEuKFcACaEKqBNkF', 'resource_state': 2}",2.794,3.6,82.6,31.0,153.1,182.0,65.6,53.6,0,46.0,1.541038525963149
2020-09-01 00:30:42+00:00,Afternoon Ride,8.416475100000001,3306,3353,51.0,Ride,3993913592,9,0,0,1,"{'id': 'a3993913592', 'summary_polyline': 'ofauGfuvkV?eBBQFALApADn@Iv@CbCDx@?REDY@}@AyABkA@uTLS\\CVGJMFc@D}DCiA@uCAs@@eJAwAByBA{DBe@Eg@AeFDyBA_NAk@DkOCaFBeD?wHC{BD}ACsA?kDDqHCaH@aFCaADwEAgDBqD?sMByM@mAB[HGfDFlCCv@Db@C^B|AEhAFlB@l@ChAF~@ExBB^@lA?ZB^GP_@bAaE|BqJ`@{AToAFqAAoD@i@EoMCuBAcM@k@Na@\\On@?\\FP?~A?n@MVMZYbBqBJIPKf@QlAUr@]ZYJQTw@FqABcAC_FFcGN_@PGlAFj@CVG`@c@Na@z@qE\\kARW~@Kd@Od@e@PYJ[LaADeB@aBDi@P}@d@}APuA?iDBi@@iAGcFDo@VcAl@_BD_@BmAC}Aq@oLQeA[sA_@kAEGCL~@|DFz@BbAVbCN|BLbEG`AI^q@rBKl@CjBDxEEtDKtAQ~@m@xBG~@?tAEhBKr@I`@M\\EDg@X[Ha@@QCCIBGu@`AaAxEYhAMPe@`@WHoA@]BQFGDCJEf@ApHCTBt@@x@GnCIb@Uh@IN_@VeCp@[P]XqA|Ak@j@ULo@LaA?_@G[?k@Ai@NOTGXEn@@vCC~A@~DA^HlGA|CC~@@b@B?E`CBbDGl@Kf@mA`EuAbGw@rCWtAKNI?}AIcBFgBE{@?mACcIF{BCwA@SAa@BoC@C@GPK|CAbBDrAOnLDvDAhP@nGBlC?|B?`EEjG@bKCzBDtFQvN@xK@vAAvEFtBAbAB|ACrGAXCRBbB?~B@~@AvC@nAA`BBtAAjGEbADzAAvCGJ_AFGBCDCXBd@CxABxBGfFBrA?~BI|@@lCE`@UBw@ByC?aAJuA@_@NGt@BvACdC?jACR]D', 'resource_state': 2}",4.1,7.0,,26.0,110.9,136.0,76.4,54.8,0,10.0,0.18148820326678766
